time,channel_1,channel_2,channel_3,channel_4
6.58,0.3884277608626172,-0.27151101247913373,-0.6797617446549882,0.32514566661156535
6.6000000000000005,0.473636682612488,-0.3827481862252856,-0.6683343045967911,0.2503879643345645
6.62,0.5347426978141602,-0.4656525355828613,-0.6189016001997835,0.17270574062266822
6.640000000000001,0.5679614637006036,-0.5165395497778333,-0.5356385209423553,0.09571007626524342
6.66,0.570835816510223,-0.5334901770013675,-0.4246408764511609,0.022753476740264265
6.68,0.5423588303195278,-0.5164450744911746,-0.293555674310504,-0.04321860413590053
6.7,0.48302814109021686,-0.46720005614317683,-0.15112057527978412,-0.09979178519340072
6.72,0.39482904617163617,-0.38930281772041747,-0.00663959232033132,-0.14517694843183815
6.74,0.28114731010390637,-0.287856314609794,0.1305740379542195,-0.1782707315941848
6.76,0.14661597337647314,-0.16923918434894744,0.2517548596117541,-0.19868012770027044
6.78,-0.003096392294406175,-0.0407580722573553,0.3492090687436205,-0.20671075385937826
6.8,-0.16154576347938587,0.08974961039799721,0.4167741605526318,-0.20332011086469398
6.82,-0.3218085914204483,0.21434129087962583,0.4501870416294866,-0.19003883318841513
6.84,-0.4767994327780485,0.3254004640028279,0.44733871639841977,-0.1688644474483445
6.86,-0.6195951803587227,0.4160505004933196,0.40840039118185906,-0.142133445488869
6.88,-0.7437505638991976,0.48052892550986,0.33581348488837637,-0.1123784763330219
6.9,-0.8435901089039035,0.5145021863807848,0.23414413270243517,-0.0821781237145055
6.92,-0.9144629733408847,0.5153041328376061,0.10981083158226684,-0.05400703294751648
6.94,-0.952948963037501,0.4820855383665638,-0.029298580798134483,-0.03009407009834805
6.96,-0.9570064605051181,0.4158667737344569,-0.17429785184867086,-0.012295743188718008
6.98,-0.9260558655080599,0.31949094255728927,-0.31583317917794984,-0.0019913124359384375
7.0,-0.8609952953062328,0.19748012092328965,-0.44464252341103766,-4.903713978957323e-06
7.0200000000000005,-0.7641485712207483,0.05580251879513253,-0.552110237341791,-0.006558570469603292
7.04,-0.6391487637157071,-0.09843688031746861,-0.6307842213008147,-0.021258690249366233
7.0600000000000005,-0.49076362104855614,-0.25736559896267225,-0.6748251114876695,-0.04311640771620671
7.08,-0.32467191793217426,-0.4127531261976656,-0.6803611169448087,-0.0706011269052506
7.1000000000000005,-0.14720199989212887,-0.556438761107309,-0.6457277891433254,-0.10172439348440565
7.12,0.03495454005295539,-0.6807551659981331,-0.5715788896479679,-0.13414997275185517
7.140000000000001,0.21504010956233452,-0.778925305857884,-0.46086219776909165,-0.16532459489287865
7.16,0.38652503882157246,-0.8454120008063358,-0.318662106837092,-0.19262277010473966
7.18,0.5433843222220892,-0.8762019774829868,-0.1519187121713379,-0.21349832462127674
7.2,0.680344401410835,-0.8690099222329921,0.030959675073517757,-0.2256349115769749
7.22,0.7930889032857947,-0.8233924104973047,0.22056747705414906,-0.22708772853506295
7.24,0.8784144633327375,-0.7407664697086118,0.4070283920333602,-0.21640902920049834
7.26,0.9343303888441945,-0.6243326574126395,0.5805465983924136,-0.1927507353492472
7.28,0.960098811115877,-0.4789076209649917,0.731950491315687,-0.1559385041503057
7.3,0.956214991388515,-0.31067587284815484,0.8531975518464867,-0.10651293792449354
7.32,0.9243304281081416,-0.12687470875255769,0.9378115407476204,-0.04573517651338886
7.34,0.867124212198432,0.06457040992826721,0.981227494107031,0.02444418536644132
7.36,0.7881305524930967,0.2554402697521771,0.9810256996779559,0.10145214173155054
7.38,0.6915324231809681,0.4376250571935305,0.937042594306815,0.18219380802027413
7.4,0.5819327709971194,0.6035150328309268,0.8513539238456983,0.2631823101898961
7.42,0.46411559273097447,0.7463585095136692,0.7281330928625682,0.3406924129851916
7.44,0.342809416395523,0.8605690020249616,0.5733949405084922,0.4109310332883309
7.46,0.22246528895539713,0.9419664614469522,0.3946417708756046,0.47021685574619043
7.48,0.10706032047964768,0.9879413328737311,0.20043394936949524,0.5151606938088678
7.5,-6.377842641505844e-05,0.9975345584706333,-8.856844858646541e-05,0.5428380502671797
7.5200000000000005,-0.09631981092471371,0.971431338425039,-0.1977050105562588,0.5509455400747048
7.54,-0.17994694099023587,0.9118711948101277,-0.3836034810783938,0.5379334390782877
7.5600000000000005,-0.25003301208679013,0.8224813930366355,-0.5498333616891783,0.5031075914819108
7.58,-0.30648781336517167,0.7080448130811344,-0.6896950785573536,0.44669520546235914
7.6000000000000005,-0.34997043961530777,0.5742167081214151,-0.7980462493072565,0.36987063396278
7.62,-0.381776353673311,0.42720726322615776,-0.8715087804285185,0.2747390070172698
7.640000000000001,-0.4036918853240774,0.2734483443048747,-0.9085678762385085,0.16427747389467715
7.66,-0.41782557833090184,0.11926323868281127,-0.9095607349146974,0.04223574252554857
7.68,-0.4264269408016131,-0.029442474018816178,-0.8765595131278239,-0.08700051766809946
7.7,-0.4317037061756753,-0.16745246459991012,-0.8131595124818647,-0.21857810144377954
7.72,-0.43564864688700905,-0.29045974526980683,-0.724189085343088,-0.34736968914205274
7.74,-0.43988630735587164,-0.39522477995761607,-0.6153621392068701,-0.46818419507065184
7.76,-0.4455487769866714,-0.4796649632896449,-0.4928970800937872,-0.5759850856662817
7.78,-0.4531878771920678,-0.5428730050553057,-0.36312741280652333,-0.666107212871231
7.8,-0.4627289855676206,-0.5850660055095044,-0.23212894855145924,-0.7344626280999236
7.82,-0.4734692830670999,-0.6074710673657574,-0.10538670372851248,-0.7777261869757149
7.84,-0.4841206194065254,-0.6121569272305667,0.012478745036749742,-0.7934925131738243
7.86,-0.4928945891204263,-0.6018240939747896,0.11791021631455133,-0.7803970310202367
7.88,-0.4976249375452751,-0.579568184563781,0.208528386795387,-0.7381952533628212
7.9,-0.49592020752780197,-0.5486324281910471,0.2831579186839619,-0.6677962606784704
7.92,-0.4853377149008703,-0.5121656015288152,0.3417674986883021,-0.5712482538245702
7.94,-0.4635686044054154,-0.473000954710098,0.3853318525702348,-0.4516761214183964
7.96,-0.4286229626977612,-0.43347004138838147,0.4156289611236202,-0.31317304314814154
7.98,-0.3790037965471969,-0.3952628845392012,0.4349898753467856,-0.16065016050127626
8.0,-0.31385913526412984,-0.35934274920890197,0.4460214434665568,0.00034980283222051046
8.02,-0.23310256676658622,-0.3259201503849741,0.45132373839192047,0.16386747992542733
8.040000000000001,-0.13749411439587075,-0.29448682264149056,0.45322392562132935,0.32376157369618686
8.06,-0.02867542509152404,-0.2639064568659232,0.4535467546832389,0.4739536376936037
8.08,0.09084433798197308,-0.23255530732844226,0.4534389080380491,0.6086727126258094
8.1,0.2177528503887159,-0.19850251507989736,0.4532603083210907,0.722689540976907
8.120000000000001,0.34804743353255824,-0.15971737966147442,0.4525504543491312,0.8115304611484022
8.14,0.47719182424343937,-0.11428900019149131,0.4500722741116914,0.871661891709283
8.16,0.6003099202169262,-0.060642810739578015,0.44393023103340024,0.9006375218181325
8.18,0.712407349992674,0.0022613895875487414,0.4317538913019,0.8972018743879777
8.2,0.8086100023310223,0.07476426553255021,0.41093323345336147,0.8613457374701396
8.22,0.8844074828992877,0.1563870304706309,0.3788879954594809,0.794310987603266
8.24,0.9358889143690826,0.24576643072808352,0.3333505859719957,0.6985444685554589
8.26,0.9599585961128618,0.3406508858305594,0.2726407314280598,0.5776027469939029
8.28,0.9545197948040216,0.4379602212187036,0.19591019208706256,0.43601164924044084
8.3,0.9186163164742385,0.533907405890258,0.10333755975194556,0.2790863997411349
8.32,0.8525234503901816,0.6241767211995691,-0.0037437513309164995,0.11271984877488757
8.34,0.757782282274273,0.7041490802235143,-0.12279688558270663,-0.05685237822431025
8.36,0.6371741306640929,0.7691620164942626,-0.2501195939798931,-0.22330001287438728
8.38,0.4946348281962101,0.8147893651419673,-0.38097036872543777,-0.38044921820294325
8.4,0.33511159970801935,0.8371240272033755,-0.5097779916729042,-0.522526168247804
8.42,0.16436822704047752,0.8330465480707582,-0.63042391657824,-0.6443830469258589
8.44,-0.011253114703260677,0.8004626064940007,-0.7365815810191536,-0.7416971633638909
8.46,-0.18510265294814376,0.7384938941082021,-0.8220923649627506,-0.8111350611138756
8.48,-0.3505139421805233,0.6476092001795952,-0.8813547845066881,-0.8504750234228247
8.5,-0.5011012092793479,0.529685678755207,-0.9097018582961456,-0.8586831784527335
8.52,-0.6310488767890916,0.3879940925597919,-0.9037415441274985,-0.8359404075243674
8.540000000000001,-0.735379190328139,0.22710608661721157,-0.8616367449338519,-0.7836193681391603
8.56,-0.8101847482714101,0.05272600341861318,-0.7833045514145396,-0.7042130692549744
8.58,-0.8528142701438661,-0.1285458451183663,-0.6705189455844306,-0.6012184861989173
8.6,-0.8620020743969566,-0.3095074410325177,-0.5269068662589417,-0.47898058756404
8.620000000000001,-0.8379343654728485,-0.4826923097699319,-0.3578339892666227,-0.3425037849947333
8.64,-0.7822484277152291,-0.6407324277321456,-0.17018340309046082,-0.197239138718128
8.66,-0.6979640437800695,-0.7767276141631622,0.02796286355322292,-0.0488566011611432
8.68,-0.5893497395725651,-0.8846014395169955,0.22772321259177783,0.09698788109362101
8.700000000000001,-0.46172964392637117,-0.959424000164462,0.4198750916074484,0.23488048108208226
8.72,-0.321239680621957,-0.9976833363554133,0.5953470370897946,0.35986322298311496
8.74,-0.17454433608902822,-0.9974897412731003,0.7457156925174628,0.4676244771433585
8.76,-0.028527240656689306,-0.9587005984931314,0.8636784229666864,0.5546584876550514
8.78,0.11002983740069196,-0.882957514652743,0.943473019134004,0.618387651565256
8.8,0.23476432851179296,-0.7736321615398951,0.981218622974194,0.657242978497018
8.82,0.34003135590463085,-0.6356821536447432,0.9751562759055549,0.67070005068026
8.84,0.42116903754687884,-0.47542319266842387,0.9257731469367622,0.6592697904083383
8.86,0.47471777351916616,-0.3002283365383337,0.8358012113844803,0.624445335378883
8.88,0.49858285534965924,-0.11816933723902309,0.7100885212137347,0.5686082332450784
8.9,0.49213242119794703,0.06238169284319917,0.5553487907377304,0.4948989103738839
8.92,0.4562258667560382,0.23316967340076955,0.3798023541687463,0.4070578698251265
8.94,0.39317115643467504,0.3864711433556852,0.19272818298617592,0.30924526504164823
8.96,0.3066129002252193,0.5154841074202662,0.00395216895961452,0.20584732821450066
8.98,0.2013564013148464,0.6146723300809941,-0.17669906456487297,0.10127857192385127
9.0,0.08313597446631713,0.6800455305614007,-0.339947225568975,-0.0002112863256959311
9.02,-0.04166146650730702,0.7093602244293276,-0.4775822370594811,-0.09471710177510428
9.040000000000001,-0.16630438469525216,0.7022301029770047,-0.5829223547935695,-0.17883696654603085
9.06,-0.28404145867053493,0.6601396189152257,-0.6511872475070339,-0.2498030494700948
9.08,-0.38842776086263164,0.5863595987443225,-0.6797617446549841,-0.3055792975220977
9.1,-0.47363668261248887,0.48576894882736976,-0.6683343045967903,-0.3449223061533867
9.120000000000001,-0.5347426978141702,0.36459157750427945,-0.6189016001997767,-0.3674034351437366
9.14,-0.567961463700606,0.23006224255278704,-0.5356385209423398,-0.3733920808814887
9.16,-0.5708358165102237,0.09003889948916614,-0.4246408764511588,-0.3640018299223413
9.18,-0.5423588303195256,-0.047417942218220155,-0.29355567431049523,-0.3410029285206073
9.200000000000001,-0.4830281410902102,-0.17447651425235483,-0.15112057527977432,-0.306706030244416
9.22,-0.39482904617162773,-0.28395276283921045,-0.006639592320319222,-0.26382345944125507
9.24,-0.28114731010389954,-0.3696946345436834,0.13057403795423048,-0.21531519502000765
9.26,-0.14661597337646304,-0.4269111252525997,0.251754859611765,-0.16422739428829108
9.28,0.003096392294407919,-0.4524284731050737,0.34920906874362057,-0.11353151457118185
9.3,0.1615457634794016,-0.44485976205593925,0.4167741605526377,-0.06597194291337062
9.32,0.32180859142045937,-0.4046788347077591,0.45018704162948747,-0.02392952123624039
9.34,0.4767994327780621,-0.3341945400335426,0.44733871639841966,0.0106925167174433
9.36,0.6195951803587268,-0.23742668537312744,0.40840039118185734,0.036554855913110786
9.38,0.7437505638992108,-0.11989033238655716,0.33581348488836715,0.05293673982246014
9.4,0.8435901089039122,0.01170001274782045,0.23414413270242818,0.05975662179848804
9.42,0.9144629733408948,0.14979048018048918,0.10981083158225151,0.05755821178920268
9.44,0.952948963037501,0.28639292741396366,-0.029298580798130545,0.047463023029939946
9.46,0.9570064605051208,0.41351339667190257,-0.17429785184868976,0.03109218148890094
9.48,0.9260558655080561,0.5235810826793181,-0.3158331791779557,0.010461777249298403
9.5,0.8609952953062319,0.609854977110388,-0.4446425234110398,-0.012142660415601629
9.52,0.7641485712207517,0.6667866082768594,-0.5521102373417928,-0.03430595565520854
9.540000000000001,0.639148763715691,0.6903197056592297,-0.6307842213008211,-0.053630035325572305
9.56,0.4907636210485569,0.6781110540416417,-0.6748251114876717,-0.06787997936045187
9.58,0.32467191793216466,0.6296610711256103,-0.6803611169448093,-0.07512174632666706
9.6,0.14720199989212787,0.5463475104232924,-0.6457277891433295,-0.07384435089681339
9.620000000000001,-0.034954540052972966,0.4313608909514356,-0.5715788896479563,-0.063060026615036
9.64,-0.21504010956234146,0.28954550269292606,-0.4608621977690902,-0.04237698225512178
9.66,-0.38652503882157896,0.12715484656228349,-0.3186621068370907,-0.012040702433166838
9.68,-0.5433843222220978,-0.04846513128393314,-0.15191871217132788,0.027058710655406843
9.700000000000001,-0.6803444014108456,-0.2292479002035465,0.03095967507353122,0.07341398084112884
9.72,-0.793088903285806,-0.4068133890970186,0.220567477054168,0.12496198603740805
9.74,-0.8784144633327372,-0.5728885961363351,0.407028392033368,0.17917637422466046
9.76,-0.9343303888441955,-0.7197196210801489,0.580546598392421,0.23318728814684803
9.78,-0.960098811115877,-0.8404536511191395,0.731950491315689,0.2839226259806777
9.8,-0.956214991388515,-0.9294712580867199,0.853197551846496,0.32826412852155457
9.82,-0.9243304281081358,-0.9826522346880298,0.937811540747625,0.36321075939903763
9.84,-0.86712421219843,-0.9975619435890928,0.9812274941070297,0.38604137494545143
9.86,-0.788130552493097,-0.97354956218488,0.9810256996779575,0.3944685896397616
9.88,-0.6915324231809626,-0.9117544292101188,0.9370425943068154,0.38677603893433316
9.9,-0.5819327709971129,-0.815021667880384,0.8513539238456882,0.3619319130721199
9.92,-0.4641155927309679,-0.6877330991435558,0.7281330928625682,0.3196726548845088
9.94,-0.3428094163955263,-0.5355639028237077,0.5733949405084929,0.26055203676269467
9.96,-0.22246528895538745,-0.36517929337116406,0.3946417708755891,0.18595239781821604
9.98,-0.1070603204796441,-0.18388844775968557,0.2004339493694915,0.09805656072028103
10.0,6.377842641680237e-05,0.0007250982391848861,-8.856844859658023e-05,-0.00021922070158677287
